rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
40,OpenAI,swarm,19538,2079,Python,https://github.com/openai/swarm,openai,6,2025-03-11T17:27:22Z,"Educational framework exploring ergonomic, lightweight multi-agent orchestration. Managed by OpenAI Solution team."
41,OpenAI,agentic,17249,2200,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,10,2025-04-03T19:33:07Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
42,OpenAI,carrot,17085,1450,,https://github.com/xx025/carrot,xx025,1,2025-04-02T14:54:14Z,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点
43,OpenAI,awesome-ai-agents,16671,1259,,https://github.com/e2b-dev/awesome-ai-agents,e2b-dev,22,2025-02-26T10:04:45Z,A list of AI autonomous agents
44,OpenAI,baselines,16186,4898,Python,https://github.com/openai/baselines,openai,414,2024-08-01T21:31:33Z,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms
45,OpenAI,SuperAGI,16153,1946,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,141,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
46,OpenAI,hydra,16027,1524,Go,https://github.com/ory/hydra,ory,72,2025-04-02T09:03:37Z,"The only web-scale, fully customizable OpenID Certified™ OpenID Connect and OAuth2 Provider in the world. Become an OpenID Connect and OAuth2 Provider over night. Written in Go, cloud native, headless, API-first. Available as a service on Ory Network and for self-hosters. Relied upon by OpenAI and others for web-scale security."
47,OpenAI,MaxKB,15447,2026,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,117,2025-04-03T09:12:03Z,"💬 MaxKB is a ready-to-use RAG chatbot that features robust workflow and MCP tool-use capabilities. It supports a wide range of mainstream large language models (LLMs), including DeepSeek-R1, Llama 3.3, OpenAI, among others."
48,OpenAI,ai-pdf-chatbot-langchain,15331,3049,TypeScript,https://github.com/mayooear/ai-pdf-chatbot-langchain,mayooear,1,2025-02-20T18:19:58Z,AI PDF chatbot agent built with LangChain & LangGraph 
49,OpenAI,faster-whisper,15209,1272,Python,https://github.com/SYSTRAN/faster-whisper,SYSTRAN,239,2025-03-20T14:20:27Z,Faster Whisper transcription with CTranslate2
50,OpenAI,kirara-ai,14901,1654,Python,https://github.com/lss233/kirara-ai,lss233,254,2025-04-04T00:48:38Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
51,OpenAI,KeepChatGPT,14802,732,JavaScript,https://github.com/xcanwin/KeepChatGPT,xcanwin,94,2025-03-23T09:12:53Z,这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化页面、展示大屏、拦截跟踪、日新月异、明察秋毫等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。
52,OpenAI,novel,14333,1183,TypeScript,https://github.com/steven-tey/novel,steven-tey,103,2025-01-18T14:26:33Z,Notion-style WYSIWYG editor with AI-powered autocompletion.
53,OpenAI,repomix,14123,601,TypeScript,https://github.com/yamadashy/repomix,yamadashy,67,2025-04-02T16:15:07Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
54,OpenAI,buzz,14076,1039,Python,https://github.com/chidiwilliams/buzz,chidiwilliams,14,2025-04-03T18:20:48Z,Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.
55,OpenAI,tiktoken,14021,997,Python,https://github.com/openai/tiktoken,openai,37,2025-03-17T23:47:14Z,tiktoken is a fast BPE tokeniser for use with OpenAI's models.
56,OpenAI,botpress,13496,1941,TypeScript,https://github.com/botpress/botpress,botpress,8,2025-04-03T20:32:36Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
57,OpenAI,draw-a-ui,13491,1617,TypeScript,https://github.com/SawyerHood/draw-a-ui,SawyerHood,35,2024-07-18T21:18:26Z,Draw a mockup and generate html for it
58,OpenAI,ai,13125,2028,TypeScript,https://github.com/vercel/ai,vercel,382,2025-04-03T20:59:46Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
59,OpenAI,SillyTavern,13094,3025,JavaScript,https://github.com/SillyTavern/SillyTavern,SillyTavern,210,2025-04-03T20:48:05Z,LLM Frontend for Power Users.
60,OpenAI,clip-as-service,12622,2074,Python,https://github.com/jina-ai/clip-as-service,jina-ai,290,2024-01-23T10:33:43Z,"🏄 Scalable embedding, reasoning, ranking for images and sentences with CLIP"
61,OpenAI,plandex,11414,785,Go,https://github.com/plandex-ai/plandex,plandex-ai,11,2025-04-03T13:33:02Z,Open source AI coding agent. Designed for large projects and real world tasks.
62,OpenAI,void,11364,690,TypeScript,https://github.com/voideditor/void,voideditor,74,2025-04-04T00:12:21Z,
63,OpenAI,GenAI_Agents,11276,1428,Jupyter Notebook,https://github.com/NirDiamant/GenAI_Agents,NirDiamant,1,2025-03-27T14:04:45Z,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems."
64,OpenAI,DALLE2-pytorch,11252,1092,Python,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,69,2024-05-11T19:18:10Z,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch"
65,OpenAI,OpenLLM,11076,705,Python,https://github.com/bentoml/OpenLLM,bentoml,0,2025-04-02T01:31:50Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
66,OpenAI,awesome-chatgpt-zh,11073,915,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
67,OpenAI,llama-gpt,10958,716,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
68,OpenAI,Fay,10692,1988,Python,https://github.com/xszyou/Fay,xszyou,102,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
69,OpenAI,shell_gpt,10638,840,Python,https://github.com/TheR1D/shell_gpt,TheR1D,86,2025-02-17T04:11:14Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
70,OpenAI,stable-baselines3,10283,1812,Python,https://github.com/DLR-RM/stable-baselines3,DLR-RM,54,2025-03-24T15:01:14Z,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. "
71,OpenAI,LangBot,10256,746,Python,https://github.com/RockChinQ/LangBot,RockChinQ,85,2025-04-03T13:00:04Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
72,OpenAI,langfuse,10074,921,TypeScript,https://github.com/langfuse/langfuse,langfuse,227,2025-04-03T22:42:20Z,"🪢 Open source LLM engineering platform: LLM Observability, metrics, evals, prompt management, playground, datasets. Integrates with OpenTelemetry, Langchain, OpenAI SDK, LiteLLM, and more. 🍊YC W23 "
73,OpenAI,instructor,9995,769,Python,https://github.com/instructor-ai/instructor,instructor-ai,14,2025-04-04T03:23:02Z,structured outputs for llms 
74,OpenAI,go-openai,9805,1538,Go,https://github.com/sashabaranov/go-openai,sashabaranov,131,2025-03-20T19:13:33Z,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go"
75,OpenAI,self-operating-computer,9518,1284,Python,https://github.com/OthersideAI/self-operating-computer,OthersideAI,72,2025-02-28T22:54:05Z,A framework to enable multimodal models to operate a computer.
76,OpenAI,Bob,9227,517,,https://github.com/ripperhe/Bob,ripperhe,111,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
77,OpenAI,chainlit,9132,1230,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,319,2025-04-01T14:23:56Z,Build Conversational AI in minutes ⚡️
78,OpenAI,Whisper,9125,775,C++,https://github.com/Const-me/Whisper,Const-me,147,2024-08-03T02:35:39Z,High-performance GPGPU inference of OpenAI's Whisper automatic speech recognition (ASR) model
79,OpenAI,Easydict,8937,450,Objective-C,https://github.com/tisfeng/Easydict,tisfeng,89,2025-03-23T15:03:18Z,一个简洁优雅的词典翻译 macOS App。开箱即用，支持离线 OCR 识别，支持有道词典，🍎 苹果系统词典，🍎 苹果系统翻译，OpenAI，Gemini，DeepL，Google，Bing，腾讯，百度，阿里，小牛，彩云和火山翻译。A concise and elegant Dictionary and Translator macOS App for looking up words and translating text. 
80,OpenAI,openai-node,8925,1016,TypeScript,https://github.com/openai/openai-node,openai,83,2025-04-03T18:38:23Z,Official JavaScript / TypeScript library for the OpenAI API
81,OpenAI,prompt-engineering,8722,417,,https://github.com/brexhq/prompt-engineering,brexhq,2,2023-10-23T01:41:26Z,Tips and tricks for working with Large Language Models like OpenAI's GPT-4.
82,OpenAI,BetterChatGPT,8361,2783,TypeScript,https://github.com/ztjhz/BetterChatGPT,ztjhz,214,2024-08-14T10:26:46Z,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux)
83,OpenAI,awesome-chatgpt,8227,521,,https://github.com/humanloop/awesome-chatgpt,humanloop,23,2024-05-13T01:11:31Z,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3"
84,OpenAI,coai,8162,1093,TypeScript,https://github.com/coaidev/coai,coaidev,19,2025-03-24T17:56:38Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
85,OpenAI,openai-agents-python,8088,953,Python,https://github.com/openai/openai-agents-python,openai,101,2025-04-03T23:47:34Z,"A lightweight, powerful framework for multi-agent workflows"
86,OpenAI,wechat-bot,8084,992,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
87,OpenAI,CopilotForXcode,8065,408,Swift,https://github.com/intitni/CopilotForXcode,intitni,33,2025-03-12T07:11:28Z,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
88,OpenAI,chatgpt-demo,8018,3758,TypeScript,https://github.com/anse-app/chatgpt-demo,anse-app,45,2023-12-27T01:44:01Z,Minimal web UI for ChatGPT. 
89,OpenAI,bisheng,7956,1335,Python,https://github.com/dataelement/bisheng,dataelement,84,2025-04-03T11:27:25Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
90,OpenAI,LangChain-Chinese-Getting-Started-Guide,7943,630,,https://github.com/liaokongVFX/LangChain-Chinese-Getting-Started-Guide,liaokongVFX,16,2025-03-03T15:10:49Z,LangChain 的中文入门教程
91,OpenAI,E2B,7886,522,MDX,https://github.com/e2b-dev/E2B,e2b-dev,32,2025-04-04T00:33:43Z,Secure open source cloud runtime for AI apps & AI agents
92,OpenAI,gpt4free-ts,7754,1369,TypeScript,https://github.com/xiangsx/gpt4free-ts,xiangsx,48,2024-09-04T01:15:09Z,Providing a free OpenAI GPT-4 API !   This is a replication project for the typescript version of xtekky/gpt4free
93,OpenAI,gpt-ai-assistant,7619,9792,JavaScript,https://github.com/memochou1993/gpt-ai-assistant,memochou1993,5,2024-07-09T19:07:17Z,OpenAI + LINE + Vercel = GPT AI Assistant
94,OpenAI,gateway,7558,560,TypeScript,https://github.com/Portkey-AI/gateway,Portkey-AI,93,2025-04-02T17:05:04Z,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API."
95,OpenAI,GPTCache,7494,530,Python,https://github.com/zilliztech/GPTCache,zilliztech,71,2024-09-18T02:05:21Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
96,OpenAI,pr-agent,7450,773,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,41,2025-04-03T16:36:34Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
97,OpenAI,inference,7362,606,Python,https://github.com/xorbitsai/inference,xorbitsai,158,2025-04-03T13:40:53Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
98,OpenAI,WrenAI,7351,681,TypeScript,https://github.com/Canner/WrenAI,Canner,129,2025-04-03T14:50:44Z,"🤖 Open-source GenBI AI Agent that empowers data-driven teams to chat with their data to generate Text-to-SQL, charts, spreadsheets, reports, dashboards and BI. 📈📊📋🧑‍💻"
99,OpenAI,Upsonic,7230,676,Python,https://github.com/Upsonic/Upsonic,Upsonic,28,2025-04-03T20:18:06Z,The most reliable AI agent framework that supports MCP.
100,OpenAI,AstrBot,6988,423,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,173,2025-04-03T17:12:19Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
1,Deepseek,ollama,135897,11295,Go,https://github.com/ollama/ollama,ollama,1486,2025-04-04T00:31:24Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models."
2,Deepseek,DeepSeek-V3,95013,15382,Python,https://github.com/deepseek-ai/DeepSeek-V3,deepseek-ai,95,2025-03-16T15:42:21Z,
3,Deepseek,DeepSeek-R1,88011,11368,,https://github.com/deepseek-ai/DeepSeek-R1,deepseek-ai,279,2025-02-24T03:49:25Z,
4,Deepseek,gpt4free,63955,13583,Python,https://github.com/xtekky/gpt4free,xtekky,32,2025-04-03T15:14:29Z,"The official gpt4free repository | various collection of powerful language models | o3 and deepseek r1, gpt-4.5"
5,Deepseek,lobe-chat,58549,12423,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,658,2025-04-04T00:29:26Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
6,Deepseek,ragflow,47812,4451,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,1697,2025-04-03T14:12:50Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
7,Deepseek,vllm,43465,6632,Python,https://github.com/vllm-project/vllm,vllm-project,1563,2025-04-04T01:33:36Z,A high-throughput and memory-efficient inference and serving engine for LLMs
8,Deepseek,anything-llm,42217,4076,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,239,2025-04-04T00:30:09Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
9,Deepseek,JeecgBoot,42131,15221,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,27,2025-04-03T04:11:43Z,🔥「AI 低代码平台」前后端分离 SpringBoot 2.x/3.x，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领AI低代码开发模式 AI生成->OnlineCoding->代码生成->手工MERGE，帮助Java项目解决80%重复工作，让开发更关注业务，提高开发效率、节省成本，同时又不失灵活性
10,Deepseek,Pake,37063,6670,Rust,https://github.com/tw93/Pake,tw93,42,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
11,Deepseek,unsloth,36484,2827,Python,https://github.com/unslothai/unsloth,unslothai,933,2025-04-03T04:15:45Z,"Finetune Llama 3.3, DeepSeek-R1, Gemma 3 & Reasoning LLMs 2x faster with 70% less memory! 🦥"
12,Deepseek,chatgpt-on-wechat,36071,9054,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,282,2025-03-30T07:12:29Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT3.5/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Claude/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
13,Deepseek,chatbox,33900,3236,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,628,2025-03-20T15:20:56Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
14,Deepseek,siyuan,33647,2054,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,306,2025-04-03T15:44:49Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
15,Deepseek,awesome-deepseek-integration,30967,3374,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,72,2025-04-02T08:52:02Z,Integrate the DeepSeek API into popular softwares
16,Deepseek,GPT_API_free,28718,2085,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,2,2025-03-17T20:29:27Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
17,Deepseek,one-api,24351,5060,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,823,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
18,Deepseek,LibreChat,24046,4047,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,136,2025-04-04T00:44:12Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
19,Deepseek,open-r1,23684,2156,Python,https://github.com/huggingface/open-r1,huggingface,236,2025-04-03T20:47:50Z,Fully open reproduction of DeepSeek-R1
20,Deepseek,FastGPT,23337,6029,TypeScript,https://github.com/labring/FastGPT,labring,479,2025-04-03T13:58:32Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
21,Deepseek,cherry-studio,22025,1859,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,451,2025-04-04T02:54:36Z,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers. Support deepseek-r1
22,Deepseek,DeepSeek-Coder,21231,2398,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,100,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
23,Deepseek,DB-GPT,15958,2158,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,324,2025-04-03T02:47:03Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
24,Deepseek,MaxKB,15447,2026,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,117,2025-04-03T09:12:03Z,"💬 MaxKB is a ready-to-use RAG chatbot that features robust workflow and MCP tool-use capabilities. It supports a wide range of mainstream large language models (LLMs), including DeepSeek-R1, Llama 3.3, OpenAI, among others."
25,Deepseek,kirara-ai,14901,1654,Python,https://github.com/lss233/kirara-ai,lss233,254,2025-04-04T00:48:38Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
26,Deepseek,repomix,14123,601,TypeScript,https://github.com/yamadashy/repomix,yamadashy,67,2025-04-02T16:15:07Z,"📦 Repomix (formerly Repopack) is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
27,Deepseek,sglang,12838,1431,Python,https://github.com/sgl-project/sglang,sgl-project,453,2025-04-04T01:22:05Z,SGLang is a fast serving framework for large language models and vision language models.
28,Deepseek,TinyZero,11479,1450,Python,https://github.com/Jiayi-Pan/TinyZero,Jiayi-Pan,65,2025-04-02T22:45:36Z,"Clean, minimal, accessible reproduction of DeepSeek R1-Zero"
29,Deepseek,OpenLLM,11076,705,Python,https://github.com/bentoml/OpenLLM,bentoml,0,2025-04-02T01:31:50Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
30,Deepseek,Fay,10692,1988,Python,https://github.com/xszyou/Fay,xszyou,102,2025-04-02T15:31:53Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的agent框架。
31,Deepseek,LangBot,10256,746,Python,https://github.com/RockChinQ/LangBot,RockChinQ,85,2025-04-03T13:00:04Z,"😎简单易用、🧩丰富生态 - 大模型原生即时通信机器人平台 | 适配 QQ / 微信（企业微信、个人微信）/ 飞书 / 钉钉 / Discord / Telegram / Slack 等平台 | 支持 ChatGPT、DeepSeek、Dify、Claude、Gemini、xAI Grok、Ollama、LM Studio、阿里云百炼、火山方舟、SiliconFlow、Qwen、Moonshot、ChatGLM、SillyTraven、MCP 等 LLM 的机器人 / Agent | LLM-based instant messaging bots platform, supports Discord, Telegram, WeChat, Lark, DingTalk, QQ, Slack"
32,Deepseek,Bob,9227,517,,https://github.com/ripperhe/Bob,ripperhe,111,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
33,Deepseek,wechat-bot,8084,992,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-03-26T09:31:56Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
34,Deepseek,ipex-llm,7691,1339,Python,https://github.com/intel/ipex-llm,intel,1116,2025-04-03T09:35:22Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
35,Deepseek,Noi,7339,552,JavaScript,https://github.com/lencx/Noi,lencx,145,2025-03-16T05:32:26Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
36,Deepseek,AstrBot,6988,423,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,173,2025-04-03T17:12:19Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书 | MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。附带 WebUI。
37,Deepseek,PPTist,6786,1340,Vue,https://github.com/pipipi-pikachu/PPTist,pipipi-pikachu,14,2025-03-30T12:50:02Z,"PowerPoint-ist（/'pauəpɔintist/）, An online presentation application that replicates most of the commonly used features of MS PowerPoint, allowing for the editing and presentation of PPT online. Support AIPPT."
38,Deepseek,ms-swift,6734,575,Python,https://github.com/modelscope/ms-swift,modelscope,528,2025-04-02T06:02:22Z,"Use PEFT or Full-parameter to finetune 500+ LLMs (Qwen2.5, InternLM3, GLM4, Llama3.3, Mistral, Yi1.5, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Llama3.2-Vision, Llava, InternVL2.5, MiniCPM-V-2.6, GLM4v, Xcomposer2.5, DeepSeek-VL2, Phi3.5-Vision, GOT-OCR2, ...)."
39,Deepseek,new-api,6482,1284,Go,https://github.com/Calcium-Ion/new-api,Calcium-Ion,141,2025-04-03T16:31:31Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
40,Deepseek,Firefly,6309,572,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
41,Deepseek,DeepSeek-LLM,6265,967,Makefile,https://github.com/deepseek-ai/DeepSeek-LLM,deepseek-ai,24,2024-02-04T12:22:16Z,DeepSeek LLM: Let there be answers
42,Deepseek,WeChatFerry,5870,1197,C++,https://github.com/lich0821/WeChatFerry,lich0821,38,2025-04-01T16:59:04Z,微信机器人，可接入DeepSeek、Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。微信 hook WeChat Robot Hook.
43,Deepseek,yn,5807,893,TypeScript,https://github.com/purocean/yn,purocean,42,2025-03-31T19:07:44Z,"A highly extensible Markdown editor. Version control, AI Copilot, mind map, documents encryption, code snippet running, integrated terminal, chart embedding, HTML applets, Reveal.js, plug-in, and macro replacement."
